,stimulus,label,confidence
1223,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,person,0.92214692
1224,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,nose,0.91363925
1225,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,eyebrow,0.91322082
1226,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,forehead,0.89784884
1227,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,chin,0.88963342
1228,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,cheek,0.88392323
1229,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,man,0.85344404
1230,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,male,0.818561
1231,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,hairstyle,0.75867879
1232,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,head,0.75658965
1233,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,facial hair,0.71737641
1234,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,monochrome photography,0.70699286
1235,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,close up,0.70618397
1236,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,monochrome,0.67089581
1237,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,portrait,0.64273107
1238,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,portrait photography,0.57500428
1239,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,jaw,0.5184446
1240,stimuli/visualarea_localizer/lcm/face17_lcm_mirror.png,eye,0.51796138
1241,stimuli/visualarea_localizer/lcm/face18_lcm.png,hair,0.973819
1242,stimuli/visualarea_localizer/lcm/face18_lcm.png,face,0.96438658
1243,stimuli/visualarea_localizer/lcm/face18_lcm.png,black and white,0.91567194
1244,stimuli/visualarea_localizer/lcm/face18_lcm.png,eyebrow,0.9052031
1245,stimuli/visualarea_localizer/lcm/face18_lcm.png,nose,0.90136886
1246,stimuli/visualarea_localizer/lcm/face18_lcm.png,forehead,0.89674574
1247,stimuli/visualarea_localizer/lcm/face18_lcm.png,chin,0.88484496
1248,stimuli/visualarea_localizer/lcm/face18_lcm.png,hairstyle,0.85237956
1249,stimuli/visualarea_localizer/lcm/face18_lcm.png,cheek,0.84072965
1250,stimuli/visualarea_localizer/lcm/face18_lcm.png,head,0.75568736
1251,stimuli/visualarea_localizer/lcm/face18_lcm.png,monochrome photography,0.6470505
1252,stimuli/visualarea_localizer/lcm/face18_lcm.png,monochrome,0.6326983
1253,stimuli/visualarea_localizer/lcm/face18_lcm.png,portrait,0.56181973
1254,stimuli/visualarea_localizer/lcm/face18_lcm.png,model,0.54661721
1255,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,hair,0.97236019
1256,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,face,0.96401167
1257,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,black and white,0.91424233
1258,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,nose,0.89769071
1259,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,forehead,0.89621359
1260,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,eyebrow,0.89099795
1261,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,chin,0.88411075
1262,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,hairstyle,0.84287995
1263,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,cheek,0.83987713
1264,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,head,0.75521767
1265,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,monochrome photography,0.63416272
1266,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,monochrome,0.62150276
1267,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,model,0.55367982
1268,stimuli/visualarea_localizer/lcm/face18_lcm_mirror.png,portrait,0.54996365
1269,stimuli/visualarea_localizer/lcm/face19_lcm.png,hair,0.96777183
1270,stimuli/visualarea_localizer/lcm/face19_lcm.png,face,0.96736705
1271,stimuli/visualarea_localizer/lcm/face19_lcm.png,white,0.93603152
1272,stimuli/visualarea_localizer/lcm/face19_lcm.png,black and white,0.92391247
1273,stimuli/visualarea_localizer/lcm/face19_lcm.png,nose,0.88505763
1274,stimuli/visualarea_localizer/lcm/face19_lcm.png,photography,0.83942664
1275,stimuli/visualarea_localizer/lcm/face19_lcm.png,cheek,0.79558694
1276,stimuli/visualarea_localizer/lcm/face19_lcm.png,portrait,0.78418493
1277,stimuli/visualarea_localizer/lcm/face19_lcm.png,hairstyle,0.78343874
1278,stimuli/visualarea_localizer/lcm/face19_lcm.png,close up,0.77004832
1279,stimuli/visualarea_localizer/lcm/face19_lcm.png,head,0.75919574
1280,stimuli/visualarea_localizer/lcm/face19_lcm.png,chin,0.75735939
1281,stimuli/visualarea_localizer/lcm/face19_lcm.png,skin,0.73445451
1282,stimuli/visualarea_localizer/lcm/face19_lcm.png,monochrome photography,0.72155112
1283,stimuli/visualarea_localizer/lcm/face19_lcm.png,brown hair,0.71393621
1284,stimuli/visualarea_localizer/lcm/face19_lcm.png,monochrome,0.71127325
1285,stimuli/visualarea_localizer/lcm/face19_lcm.png,portrait photography,0.69600064
1286,stimuli/visualarea_localizer/lcm/face19_lcm.png,eye,0.67393672
1287,stimuli/visualarea_localizer/lcm/face19_lcm.png,long hair,0.6520431
1288,stimuli/visualarea_localizer/lcm/face19_lcm.png,organ,0.64355838
1289,stimuli/visualarea_localizer/lcm/face19_lcm.png,model,0.61126572
1290,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,face,0.96806407
1291,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,hair,0.96526074
1292,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,white,0.93586546
1293,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,black and white,0.9246766
1294,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,nose,0.89037853
1295,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,photography,0.83948255
1296,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,cheek,0.82859951
1297,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,beauty,0.79628932
1298,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,portrait,0.78317219
1299,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,close up,0.77413511
1300,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,hairstyle,0.76358932
1301,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,chin,0.76023072
1302,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,head,0.75942051
1303,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,skin,0.73432636
1304,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,monochrome photography,0.7282548
1305,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,monochrome,0.717358
1306,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,brown hair,0.71574634
1307,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,portrait photography,0.70328653
1308,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,eye,0.68558323
1309,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,mouth,0.66674876
1310,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,long hair,0.64821357
1311,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,organ,0.64585406
1312,stimuli/visualarea_localizer/lcm/face19_lcm_mirror.png,model,0.60682505
1313,stimuli/visualarea_localizer/lcm/face20_lcm.png,face,0.97062182
1314,stimuli/visualarea_localizer/lcm/face20_lcm.png,black and white,0.92536914
1315,stimuli/visualarea_localizer/lcm/face20_lcm.png,nose,0.90887982
1316,stimuli/visualarea_localizer/lcm/face20_lcm.png,cheek,0.90048414
1317,stimuli/visualarea_localizer/lcm/face20_lcm.png,eyebrow,0.86579305
1318,stimuli/visualarea_localizer/lcm/face20_lcm.png,chin,0.84994775
1319,stimuli/visualarea_localizer/lcm/face20_lcm.png,photography,0.83084148
1320,stimuli/visualarea_localizer/lcm/face20_lcm.png,forehead,0.83013654
1321,stimuli/visualarea_localizer/lcm/face20_lcm.png,head,0.76041692
1322,stimuli/visualarea_localizer/lcm/face20_lcm.png,skin,0.74467278
1323,stimuli/visualarea_localizer/lcm/face20_lcm.png,monochrome photography,0.733619
1324,stimuli/visualarea_localizer/lcm/face20_lcm.png,close up,0.72541094
1325,stimuli/visualarea_localizer/lcm/face20_lcm.png,portrait,0.72029167
1326,stimuli/visualarea_localizer/lcm/face20_lcm.png,monochrome,0.6930756
1327,stimuli/visualarea_localizer/lcm/face20_lcm.png,mouth,0.674347
1328,stimuli/visualarea_localizer/lcm/face20_lcm.png,portrait photography,0.61796832
1329,stimuli/visualarea_localizer/lcm/face20_lcm.png,eye,0.59340793
1330,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,face,0.97031575
1331,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,black and white,0.9248054
1332,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,nose,0.90957934
1333,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,cheek,0.90394014
1334,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,person,0.90214133
1335,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,eyebrow,0.8737269
1336,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,chin,0.84566736
1337,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,photography,0.83651793
1338,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,forehead,0.83045077
1339,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,head,0.76060951
1340,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,skin,0.75217748
1341,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,close up,0.73805535
1342,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,monochrome photography,0.72862148
1343,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,portrait,0.71875292
1344,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,monochrome,0.69139606
1345,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,mouth,0.68266803
1346,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,brown hair,0.65977925
1347,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,portrait photography,0.64226764
1348,stimuli/visualarea_localizer/lcm/face20_lcm_mirror.png,eye,0.61124426
1349,stimuli/visualarea_localizer/lcm/face21_lcm.png,face,0.96763456
1350,stimuli/visualarea_localizer/lcm/face21_lcm.png,eyebrow,0.95195866
1351,stimuli/visualarea_localizer/lcm/face21_lcm.png,black and white,0.92950952
1352,stimuli/visualarea_localizer/lcm/face21_lcm.png,person,0.9185003
1353,stimuli/visualarea_localizer/lcm/face21_lcm.png,nose,0.89561969
1354,stimuli/visualarea_localizer/lcm/face21_lcm.png,cheek,0.87690973
1355,stimuli/visualarea_localizer/lcm/face21_lcm.png,forehead,0.858115
1356,stimuli/visualarea_localizer/lcm/face21_lcm.png,photography,0.84090811
1357,stimuli/visualarea_localizer/lcm/face21_lcm.png,chin,0.79571265
1358,stimuli/visualarea_localizer/lcm/face21_lcm.png,monochrome photography,0.76806533
1359,stimuli/visualarea_localizer/lcm/face21_lcm.png,head,0.75887686
1360,stimuli/visualarea_localizer/lcm/face21_lcm.png,close up,0.73833722
1361,stimuli/visualarea_localizer/lcm/face21_lcm.png,portrait,0.73578966
1362,stimuli/visualarea_localizer/lcm/face21_lcm.png,monochrome,0.71008432
1363,stimuli/visualarea_localizer/lcm/face21_lcm.png,eye,0.70124972
1364,stimuli/visualarea_localizer/lcm/face21_lcm.png,hairstyle,0.69382656
1365,stimuli/visualarea_localizer/lcm/face21_lcm.png,mouth,0.68125397
1366,stimuli/visualarea_localizer/lcm/face21_lcm.png,portrait photography,0.6741699
1367,stimuli/visualarea_localizer/lcm/face21_lcm.png,brown hair,0.66271365
1368,stimuli/visualarea_localizer/lcm/face21_lcm.png,organ,0.6450991
1369,stimuli/visualarea_localizer/lcm/face21_lcm.png,model,0.55931675
1370,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,face,0.9678517
1371,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,eyebrow,0.94735712
1372,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,facial expression,0.94462675
1373,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,black and white,0.93008018
1374,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,person,0.915612
1375,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,nose,0.90651017
1376,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,cheek,0.89186388
1377,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,forehead,0.86250466
1378,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,photography,0.84425008
1379,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,chin,0.80156267
1380,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,monochrome photography,0.773015
1381,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,head,0.75900805
1382,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,close up,0.73867309
1383,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,portrait,0.71940452
1384,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,eye,0.71781963
1385,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,hairstyle,0.71668667
1386,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,monochrome,0.71296555
1387,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,mouth,0.70169592
1388,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,portrait photography,0.68828756
1389,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,brown hair,0.68121946
1390,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,organ,0.65732753
1391,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,long hair,0.62006551
1392,stimuli/visualarea_localizer/lcm/face21_lcm_mirror.png,model,0.57615781
1393,stimuli/visualarea_localizer/lcm/face22_lcm.png,face,0.97264403
1394,stimuli/visualarea_localizer/lcm/face22_lcm.png,facial expression,0.94483483
1395,stimuli/visualarea_localizer/lcm/face22_lcm.png,nose,0.92595977
1396,stimuli/visualarea_localizer/lcm/face22_lcm.png,cheek,0.92382759
1397,stimuli/visualarea_localizer/lcm/face22_lcm.png,black and white,0.92166632
1398,stimuli/visualarea_localizer/lcm/face22_lcm.png,eyebrow,0.91969144
1399,stimuli/visualarea_localizer/lcm/face22_lcm.png,person,0.912846
1400,stimuli/visualarea_localizer/lcm/face22_lcm.png,forehead,0.8785134
1401,stimuli/visualarea_localizer/lcm/face22_lcm.png,chin,0.87782913
1402,stimuli/visualarea_localizer/lcm/face22_lcm.png,photography,0.82793188
1403,stimuli/visualarea_localizer/lcm/face22_lcm.png,head,0.76400208
1404,stimuli/visualarea_localizer/lcm/face22_lcm.png,skin,0.74252295
1405,stimuli/visualarea_localizer/lcm/face22_lcm.png,close up,0.717707
1406,stimuli/visualarea_localizer/lcm/face22_lcm.png,monochrome photography,0.70112211
1407,stimuli/visualarea_localizer/lcm/face22_lcm.png,mouth,0.69669944
1408,stimuli/visualarea_localizer/lcm/face22_lcm.png,portrait,0.69329947
1409,stimuli/visualarea_localizer/lcm/face22_lcm.png,portrait photography,0.66671276
1410,stimuli/visualarea_localizer/lcm/face22_lcm.png,monochrome,0.65844929
1411,stimuli/visualarea_localizer/lcm/face22_lcm.png,eye,0.63436764
1412,stimuli/visualarea_localizer/lcm/face22_lcm.png,model,0.53374135
1413,stimuli/visualarea_localizer/lcm/face22_lcm.png,jaw,0.53061891
1414,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,face,0.97028404
1415,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,facial expression,0.94707716
1416,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,black and white,0.92364669
1417,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,person,0.92305577
1418,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,cheek,0.92047638
1419,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,nose,0.91998923
1420,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,eyebrow,0.89868134
1421,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,chin,0.87179697
1422,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,forehead,0.85927689
1423,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,photography,0.83347
1424,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,head,0.76106209
1425,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,close up,0.75185364
1426,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,skin,0.7360338
1427,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,portrait,0.72047985
1428,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,monochrome photography,0.7183879
1429,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,mouth,0.69936681
1430,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,portrait photography,0.68981045
1431,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,monochrome,0.67315936
1432,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,eye,0.62597275
1433,stimuli/visualarea_localizer/lcm/face22_lcm_mirror.png,jaw,0.50078404
1434,stimuli/visualarea_localizer/lcm/face23_lcm.png,face,0.96759194
1435,stimuli/visualarea_localizer/lcm/face23_lcm.png,hair,0.9634198
1436,stimuli/visualarea_localizer/lcm/face23_lcm.png,black and white,0.91983873
1437,stimuli/visualarea_localizer/lcm/face23_lcm.png,nose,0.89677924
1438,stimuli/visualarea_localizer/lcm/face23_lcm.png,person,0.89638972
1439,stimuli/visualarea_localizer/lcm/face23_lcm.png,forehead,0.88430864
1440,stimuli/visualarea_localizer/lcm/face23_lcm.png,chin,0.88395464
1441,stimuli/visualarea_localizer/lcm/face23_lcm.png,cheek,0.85730183
1442,stimuli/visualarea_localizer/lcm/face23_lcm.png,man,0.851377
1443,stimuli/visualarea_localizer/lcm/face23_lcm.png,male,0.84744912
1444,stimuli/visualarea_localizer/lcm/face23_lcm.png,hairstyle,0.8203187
1445,stimuli/visualarea_localizer/lcm/face23_lcm.png,head,0.76170862
1446,stimuli/visualarea_localizer/lcm/face23_lcm.png,close up,0.74445492
1447,stimuli/visualarea_localizer/lcm/face23_lcm.png,monochrome photography,0.68519586
1448,stimuli/visualarea_localizer/lcm/face23_lcm.png,mouth,0.68076789
1449,stimuli/visualarea_localizer/lcm/face23_lcm.png,monochrome,0.6601966
1450,stimuli/visualarea_localizer/lcm/face23_lcm.png,portrait,0.64300996
1451,stimuli/visualarea_localizer/lcm/face23_lcm.png,facial hair,0.52884805
1452,stimuli/visualarea_localizer/lcm/face23_lcm.png,portrait photography,0.52068585
1453,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,face,0.96690863
1454,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,hair,0.96244067
1455,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,black and white,0.9175669
1456,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,nose,0.90232247
1457,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,forehead,0.889427
1458,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,chin,0.88781
1459,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,man,0.85881341
1460,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,male,0.84837991
1461,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,cheek,0.84794354
1462,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,hairstyle,0.8216871
1463,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,head,0.761147
1464,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,close up,0.73891443
1465,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,monochrome photography,0.66431
1466,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,monochrome,0.65385932
1467,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,portrait,0.64687532
1468,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,facial hair,0.59893513
1469,stimuli/visualarea_localizer/lcm/face23_lcm_mirror.png,portrait photography,0.51125395
1470,stimuli/visualarea_localizer/lcm/face24_lcm.png,face,0.96887052
1471,stimuli/visualarea_localizer/lcm/face24_lcm.png,hair,0.96077216
1472,stimuli/visualarea_localizer/lcm/face24_lcm.png,black and white,0.92318404
1473,stimuli/visualarea_localizer/lcm/face24_lcm.png,nose,0.89953029
1474,stimuli/visualarea_localizer/lcm/face24_lcm.png,forehead,0.89048988
1475,stimuli/visualarea_localizer/lcm/face24_lcm.png,chin,0.88338214
1476,stimuli/visualarea_localizer/lcm/face24_lcm.png,man,0.85870343
1477,stimuli/visualarea_localizer/lcm/face24_lcm.png,cheek,0.846785
1478,stimuli/visualarea_localizer/lcm/face24_lcm.png,male,0.83778369
1479,stimuli/visualarea_localizer/lcm/face24_lcm.png,hairstyle,0.7963227
1480,stimuli/visualarea_localizer/lcm/face24_lcm.png,head,0.76125515
1481,stimuli/visualarea_localizer/lcm/face24_lcm.png,monochrome photography,0.71491343
1482,stimuli/visualarea_localizer/lcm/face24_lcm.png,close up,0.70318252
1483,stimuli/visualarea_localizer/lcm/face24_lcm.png,portrait,0.6732834
1484,stimuli/visualarea_localizer/lcm/face24_lcm.png,monochrome,0.66347194
1485,stimuli/visualarea_localizer/lcm/face24_lcm.png,sense,0.579274
1486,stimuli/visualarea_localizer/lcm/face24_lcm.png,facial hair,0.57891208
1487,stimuli/visualarea_localizer/lcm/face24_lcm.png,jaw,0.52346361
1488,stimuli/visualarea_localizer/lcm/face24_lcm.png,drawing,0.50494862
1489,stimuli/visualarea_localizer/lcm/face24_lcm.png,portrait photography,0.50308281
1490,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,face,0.97047639
1491,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,hair,0.95909029
1492,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,black and white,0.92466336
1493,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,nose,0.90180087
1494,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,forehead,0.8908394
1495,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,chin,0.87928748
1496,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,cheek,0.85045344
1497,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,man,0.82819909
1498,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,male,0.81751257
1499,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,hairstyle,0.79099
1500,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,head,0.76261568
1501,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,monochrome photography,0.727733
1502,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,monochrome,0.66753012
1503,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,portrait,0.64855063
1504,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,sense,0.579274
1505,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,drawing,0.54291046
1506,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,model,0.53792834
1507,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,portrait photography,0.50988436
1508,stimuli/visualarea_localizer/lcm/face24_lcm_mirror.png,jaw,0.50147462
1509,stimuli/visualarea_localizer/lcm/house01_lcm.png,house,0.94665295
1510,stimuli/visualarea_localizer/lcm/house01_lcm.png,home,0.9170807
1511,stimuli/visualarea_localizer/lcm/house01_lcm.png,black and white,0.90639359
1512,stimuli/visualarea_localizer/lcm/house01_lcm.png,property,0.89440572
1513,stimuli/visualarea_localizer/lcm/house01_lcm.png,residential area,0.8538875
1514,stimuli/visualarea_localizer/lcm/house01_lcm.png,estate,0.73954606
1515,stimuli/visualarea_localizer/lcm/house01_lcm.png,suburb,0.737188
1516,stimuli/visualarea_localizer/lcm/house01_lcm.png,siding,0.6715759
1517,stimuli/visualarea_localizer/lcm/house01_lcm.png,cottage,0.66267473
1518,stimuli/visualarea_localizer/lcm/house01_lcm.png,facade,0.66249973
1519,stimuli/visualarea_localizer/lcm/house01_lcm.png,mansion,0.641164
1520,stimuli/visualarea_localizer/lcm/house01_lcm.png,farmhouse,0.58013374
1521,stimuli/visualarea_localizer/lcm/house01_lcm.png,design,0.57180244
1522,stimuli/visualarea_localizer/lcm/house01_lcm.png,monochrome photography,0.56517041
1523,stimuli/visualarea_localizer/lcm/house01_lcm.png,drawing,0.51232725
1524,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,house,0.94000906
1525,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,home,0.91907388
1526,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,black and white,0.90173423
1527,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,property,0.894474
1528,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,residential area,0.86769515
1529,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,suburb,0.7894783
1530,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,estate,0.76643205
1531,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,cottage,0.66799659
1532,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,siding,0.66322505
1533,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,mansion,0.648466
1534,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,facade,0.64524126
1535,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,farmhouse,0.60974437
1536,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,design,0.5486632
1537,stimuli/visualarea_localizer/lcm/house01_lcm_mirror.png,monochrome photography,0.52518833
1538,stimuli/visualarea_localizer/lcm/house02_lcm.png,house,0.93064755
1539,stimuli/visualarea_localizer/lcm/house02_lcm.png,black and white,0.90582752
1540,stimuli/visualarea_localizer/lcm/house02_lcm.png,home,0.89079124
1541,stimuli/visualarea_localizer/lcm/house02_lcm.png,property,0.89038515
1542,stimuli/visualarea_localizer/lcm/house02_lcm.png,residential area,0.8166275
1543,stimuli/visualarea_localizer/lcm/house02_lcm.png,architecture,0.75334543
1544,stimuli/visualarea_localizer/lcm/house02_lcm.png,mansion,0.72718161
1545,stimuli/visualarea_localizer/lcm/house02_lcm.png,estate,0.72518039
1546,stimuli/visualarea_localizer/lcm/house02_lcm.png,suburb,0.67079234
1547,stimuli/visualarea_localizer/lcm/house02_lcm.png,facade,0.66342646
1548,stimuli/visualarea_localizer/lcm/house02_lcm.png,drawing,0.61029375
1549,stimuli/visualarea_localizer/lcm/house02_lcm.png,design,0.5960992
1550,stimuli/visualarea_localizer/lcm/house02_lcm.png,cottage,0.56551629
1551,stimuli/visualarea_localizer/lcm/house02_lcm.png,monochrome photography,0.55949068
1552,stimuli/visualarea_localizer/lcm/house02_lcm.png,illustration,0.53954434
1553,stimuli/visualarea_localizer/lcm/house02_lcm.png,window,0.52933693
1554,stimuli/visualarea_localizer/lcm/house02_lcm_mirror.png,house,0.93158895
1555,stimuli/visualarea_localizer/lcm/house02_lcm_mirror.png,black and white,0.89904439
1556,stimuli/visualarea_localizer/lcm/house02_lcm_mirror.png,home,0.89233315
1557,stimuli/visualarea_localizer/lcm/house02_lcm_mirror.png,property,0.88942349
